Z:\Zself driving car data\IMG\center_2018_09_20_23_54_49_128.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_49_128.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_49_128.jpg, 0, 1, 0, 30.19022
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_49_229.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_49_229.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_49_229.jpg, -0.04963091, 1, 0, 30.18992
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_49_331.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_49_331.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_49_331.jpg, -0.2692879, 1, 0, 30.17379
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_49_434.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_49_434.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_49_434.jpg, 0, 1, 0, 30.18923
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_49_537.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_49_537.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_49_537.jpg, 0, 1, 0, 30.1901
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_49_637.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_49_637.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_49_637.jpg, 0, 1, 0, 30.19029
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_49_738.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_49_738.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_49_738.jpg, 0, 1, 0, 30.19033
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_49_839.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_49_839.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_49_839.jpg, 0, 1, 0, 30.19027
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_49_941.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_49_941.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_49_941.jpg, -0.1646791, 1, 0, 30.18237
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_043.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_043.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_043.jpg, -0.3539749, 1, 0, 30.16527
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_143.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_143.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_143.jpg, -0.05250579, 1, 0, 30.19106
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_245.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_245.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_245.jpg, 0, 1, 0, 30.1897
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_346.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_346.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_346.jpg, 0, 1, 0, 30.19027
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_448.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_448.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_448.jpg, 0, 1, 0, 30.1903
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_549.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_549.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_549.jpg, 0, 1, 0, 30.18999
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_651.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_651.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_651.jpg, 0, 1, 0, 30.1901
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_751.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_751.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_751.jpg, 0, 1, 0, 30.18964
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_851.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_851.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_851.jpg, 0, 1, 0, 30.18994
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_50_953.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_50_953.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_50_953.jpg, 0, 1, 0, 30.19115
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_056.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_056.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_056.jpg, 0, 1, 0, 30.19039
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_157.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_157.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_157.jpg, 0, 1, 0, 30.19069
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_258.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_258.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_258.jpg, 0, 1, 0, 30.19064
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_359.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_359.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_359.jpg, -0.1259753, 1, 0, 30.18596
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_461.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_461.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_461.jpg, -0.3546919, 1, 0, 30.16357
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_563.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_563.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_563.jpg, -0.05899838, 1, 0, 30.19075
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_665.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_665.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_665.jpg, 0, 1, 0, 30.18961
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_765.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_765.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_765.jpg, 0, 1, 0, 30.19008
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_869.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_869.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_869.jpg, 0, 1, 0, 30.1901
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_51_971.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_51_971.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_51_971.jpg, 0, 1, 0, 30.1905
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_072.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_072.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_072.jpg, 0, 1, 0, 30.19042
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_174.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_174.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_174.jpg, 0, 1, 0, 30.19148
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_275.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_275.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_275.jpg, -0.1142621, 1, 0, 30.18697
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_377.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_377.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_377.jpg, -0.3955733, 1, 0, 30.15629
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_480.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_480.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_480.jpg, -0.09947142, 1, 0, 30.19146
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_583.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_583.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_583.jpg, 0, 1, 0, 30.18962
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_686.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_686.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_686.jpg, 0, 1, 0, 30.19007
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_789.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_789.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_789.jpg, 0, 1, 0, 30.19013
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_890.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_890.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_890.jpg, 0, 1, 0, 30.19014
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_52_993.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_52_993.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_52_993.jpg, 0, 1, 0, 30.18974
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_53_095.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_53_095.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_53_095.jpg, 0, 1, 0, 30.19048
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_53_197.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_53_197.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_53_197.jpg, 0, 1, 0, 30.18896
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_53_299.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_53_299.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_53_299.jpg, 0, 1, 0, 30.19068
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_53_401.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_53_401.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_53_401.jpg, 0, 1, 0, 30.19049
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_53_504.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_53_504.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_53_504.jpg, 0, 1, 0, 30.19064
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_53_605.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_53_605.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_53_605.jpg, 0, 1, 0, 30.19095
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_53_705.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_53_705.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_53_705.jpg, -0.300965, 1, 0, 30.1685
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_53_807.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_53_807.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_53_807.jpg, -0.3069763, 1, 0, 30.1824
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_53_908.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_53_908.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_53_908.jpg, -0.00507206, 1, 0, 30.18849
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_011.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_011.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_011.jpg, 0, 1, 0, 30.18934
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_115.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_115.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_115.jpg, 0, 1, 0, 30.19074
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_216.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_216.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_216.jpg, 0, 1, 0, 30.19022
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_318.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_318.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_318.jpg, 0, 1, 0, 30.18994
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_418.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_418.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_418.jpg, 0.02877716, 1, 0, 30.19022
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_519.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_519.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_519.jpg, 0.1367029, 1, 0, 30.18752
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_622.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_622.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_622.jpg, 0, 1, 0, 30.19
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_721.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_721.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_721.jpg, 0, 1, 0, 30.1903
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_823.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_823.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_823.jpg, 0, 1, 0, 30.19039
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_54_925.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_54_925.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_54_925.jpg, 0, 1, 0, 30.19041
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_55_028.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_55_028.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_55_028.jpg, 0, 1, 0, 30.19041
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_55_128.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_55_128.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_55_128.jpg, -0.02743434, 1, 0, 30.19006
Z:\Zself driving car data\IMG\center_2018_09_20_23_54_55_229.jpg, Z:\Zself driving car data\IMG\left_2018_09_20_23_54_55_229.jpg, Z:\Zself driving car data\IMG\right_2018_09_20_23_54_55_229.jpg, -0.3287418, 1, 0, 30.16332
